5.2 11.743 9.17118
5.21 11.7467 9.16998
5.22 11.7504 9.16879
5.23 11.7542 9.1676
5.24 11.7579 9.16641
5.25 11.7616 9.16522
5.26 11.7653 9.16403
5.27 11.7691 9.16285
5.28 11.7728 9.16167
5.29 11.7765 9.16048
5.3 11.7802 9.1593
5.31 11.784 9.15812
5.32 11.7877 9.15695
5.33 11.7915 9.15577
5.34 11.7952 9.1546
5.35 11.7989 9.15342
5.36 11.8027 9.15225
5.37 11.8064 9.15108
5.38 11.8102 9.14991
5.39 11.8139 9.14875
5.4 11.8176 9.14758
5.41 11.8214 9.14642
5.42 11.8251 9.14526
5.43 11.8289 9.1441
5.44 11.8326 9.14294
5.45 11.8364 9.14178
5.46 11.8401 9.14062
5.47 11.8439 9.13947
5.48 11.8477 9.13832
5.49 11.8514 9.13716
5.5 11.8552 9.13601
5.51 11.8589 9.13487
5.52 11.8627 9.13372
5.53 11.8665 9.13257
5.54 11.8702 9.13143
5.55 11.874 9.13029
5.56 11.8778 9.12915
5.57 11.8815 9.12801
5.58 11.8853 9.12687
5.59 11.8891 9.12573
5.6 11.8929 9.1246
5.61 11.8966 9.12346
5.62 11.9004 9.12233
5.63 11.9042 9.1212
5.64 11.908 9.12007
5.65 11.9118 9.11895
5.66 11.9156 9.11782
5.67 11.9193 9.1167
5.68 11.9231 9.11557
5.69 11.9269 9.11445
5.7 11.9307 9.11333
5.71 11.9345 9.11222
5.72 11.9383 9.1111
5.73 11.9421 9.10998
5.74 11.9459 9.10887
5.75 11.9497 9.10776
5.76 11.9535 9.10665
5.77 11.9573 9.10554
5.78 11.9611 9.10443
5.79 11.9649 9.10332
5.8 11.9687 9.10222
5.81 11.9725 9.10112
5.82 11.9763 9.10002
5.83 11.9801 9.09892
5.84 11.9839 9.09782
5.85 11.9877 9.09672
5.86 11.9915 9.09563
5.87 11.9954 9.09453
5.88 11.9992 9.09344
5.89 12.003 9.09235
5.9 12.0068 9.09126
5.91 12.0106 9.09017
5.92 12.0145 9.08909
5.93 12.0183 9.088
5.94 12.0221 9.08692
5.95 12.0259 9.08584
5.96 12.0298 9.08476
5.97 12.0336 9.08368
5.98 12.0374 9.0826
5.99 12.0413 9.08153
6 12.0451 9.08045
6.01 12.0489 9.07938
6.02 12.0528 9.07831
6.03 12.0566 9.07724
6.04 12.0604 9.07617
6.05 12.0643 9.0751
6.06 12.0681 9.07404
6.07 12.072 9.07298
6.08 12.0758 9.07191
6.09 12.0797 9.07085
6.1 12.0835 9.06979
6.11 12.0874 9.06874
6.12 12.0912 9.06768
6.13 12.0951 9.06663
6.14 12.0989 9.06557
6.15 12.1028 9.06452
6.16 12.1066 9.06347
6.17 12.1105 9.06243
6.18 12.1144 9.06138
6.19 12.1182 9.06033
6.2 12.1221 9.05929
6.21 12.126 9.05825
6.22 12.1298 9.05721
6.23 12.1337 9.05617
6.24 12.1376 9.05513
6.25 12.1414 9.05409
6.26 12.1453 9.05306
6.27 12.1492 9.05203
6.28 12.1531 9.051
6.29 12.1569 9.04997
6.3 12.1608 9.04894
6.31 12.1647 9.04791
6.32 12.1686 9.04688
6.33 12.1725 9.04586
6.34 12.1763 9.04484
6.35 12.1802 9.04382
6.36 12.1841 9.0428
6.37 12.188 9.04178
6.38 12.1919 9.04076
6.39 12.1958 9.03975
6.4 12.1997 9.03874
6.41 12.2036 9.03772
6.42 12.2075 9.03671
6.43 12.2114 9.03571
6.44 12.2153 9.0347
6.45 12.2192 9.03369
6.46 12.2231 9.03269
6.47 12.227 9.03169
6.48 12.2309 9.03069
6.49 12.2348 9.02969
6.5 12.2387 9.02869
6.51 12.2426 9.02769
6.52 12.2465 9.0267
6.53 12.2504 9.0257
6.54 12.2543 9.02471
6.55 12.2583 9.02372
6.56 12.2622 9.02273
6.57 12.2661 9.02174
6.58 12.27 9.02076
6.59 12.2739 9.01977
6.6 12.2779 9.01879
6.61 12.2818 9.01781
6.62 12.2857 9.01683
6.63 12.2896 9.01585
6.64 12.2936 9.01488
6.65 12.2975 9.0139
6.66 12.3014 9.01293
6.67 12.3054 9.01195
6.68 12.3093 9.01098
6.69 12.3132 9.01002
6.7 12.3172 9.00905
6.71 12.3211 9.00808
6.72 12.3251 9.00712
6.73 12.329 9.00615
6.74 12.333 9.00519
6.75 12.3369 9.00423
6.76 12.3408 9.00327
6.77 12.3448 9.00232
6.78 12.3487 9.00136
6.79 12.3527 9.00041
6.8 12.3567 8.99946
6.81 12.3606 8.99851
6.82 12.3646 8.99756
6.83 12.3685 8.99661
6.84 12.3725 8.99566
6.85 12.3764 8.99472
6.86 12.3804 8.99377
6.87 12.3844 8.99283
6.88 12.3883 8.99189
6.89 12.3923 8.99095
6.9 12.3963 8.99002
6.91 12.4002 8.98908
6.92 12.4042 8.98815
6.93 12.4082 8.98721
6.94 12.4122 8.98628
6.95 12.4161 8.98535
6.96 12.4201 8.98443
6.97 12.4241 8.9835
6.98 12.4281 8.98258
6.99 12.4321 8.98165
7 12.436 8.98073
7.01 12.44 8.97981
7.02 12.444 8.97889
7.03 12.448 8.97797
7.04 12.452 8.97706
7.05 12.456 8.97614
7.06 12.46 8.97523
7.07 12.464 8.97432
7.08 12.468 8.97341
7.09 12.472 8.9725
7.1 12.476 8.9716
7.11 12.48 8.97069
7.12 12.484 8.96979
7.13 12.488 8.96889
7.14 12.492 8.96798
7.15 12.496 8.96709
7.16 12.5 8.96619
7.17 12.504 8.96529
7.18 12.508 8.9644
7.19 12.512 8.96351
7.2 12.516 8.96261
7.21 12.52 8.96172
7.22 12.5241 8.96084
7.23 12.5281 8.95995
7.24 12.5321 8.95906
7.25 12.5361 8.95818
7.26 12.5401 8.9573
7.27 12.5442 8.95642
7.28 12.5482 8.95554
7.29 12.5522 8.95466
7.3 12.5562 8.95379
7.31 12.5603 8.95291
7.32 12.5643 8.95204
7.33 12.5683 8.95117
7.34 12.5724 8.9503
7.35 12.5764 8.94943
7.36 12.5805 8.94856
7.37 12.5845 8.9477
7.38 12.5885 8.94683
7.39 12.5926 8.94597
7.4 12.5966 8.94511
7.41 12.6007 8.94425
7.42 12.6047 8.94339
7.43 12.6088 8.94254
7.44 12.6128 8.94168
7.45 12.6169 8.94083
7.46 12.6209 8.93998
7.47 12.625 8.93913
7.48 12.629 8.93828
7.49 12.6331 8.93743
7.5 12.6371 8.93659
7.51 12.6412 8.93574
7.52 12.6453 8.9349
7.53 12.6493 8.93406
7.54 12.6534 8.93322
7.55 12.6575 8.93238
7.56 12.6615 8.93155
7.57 12.6656 8.93071
7.58 12.6697 8.92988
7.59 12.6737 8.92905
7.6 12.6778 8.92822
7.61 12.6819 8.92739
7.62 12.686 8.92656
7.63 12.6901 8.92574
7.64 12.6941 8.92491
7.65 12.6982 8.92409
7.66 12.7023 8.92327
7.67 12.7064 8.92245
7.68 12.7105 8.92163
7.69 12.7146 8.92082
7.7 12.7186 8.92
7.71 12.7227 8.91919
7.72 12.7268 8.91838
7.73 12.7309 8.91757
7.74 12.735 8.91676
7.75 12.7391 8.91595
7.76 12.7432 8.91514
7.77 12.7473 8.91434
7.78 12.7514 8.91354
7.79 12.7555 8.91274
7.8 12.7596 8.91194
7.81 12.7637 8.91114
7.82 12.7678 8.91034
7.83 12.7719 8.90955
7.84 12.7761 8.90875
7.85 12.7802 8.90796
7.86 12.7843 8.90717
7.87 12.7884 8.90638
7.88 12.7925 8.9056
7.89 12.7966 8.90481
7.9 12.8008 8.90403
7.91 12.8049 8.90324
7.92 12.809 8.90246
7.93 12.8131 8.90168
7.94 12.8173 8.90091
7.95 12.8214 8.90013
7.96 12.8255 8.89936
7.97 12.8296 8.89858
7.98 12.8338 8.89781
7.99 12.8379 8.89704
8 12.842 8.89627
8.01 12.8462 8.8955
8.02 12.8503 8.89474
8.03 12.8545 8.89397
8.04 12.8586 8.89321
8.05 12.8627 8.89245
8.06 12.8669 8.89169
8.07 12.871 8.89093
8.08 12.8752 8.89018
8.09 12.8793 8.88942
8.1 12.8835 8.88867
8.11 12.8876 8.88792
8.12 12.8918 8.88717
8.13 12.8959 8.88642
8.14 12.9001 8.88567
8.15 12.9043 8.88493
8.16 12.9084 8.88418
8.17 12.9126 8.88344
8.18 12.9167 8.8827
8.19 12.9209 8.88196
8.2 12.9251 8.88122
8.21 12.9292 8.88048
8.22 12.9334 8.87975
8.23 12.9376 8.87902
8.24 12.9417 8.87828
8.25 12.9459 8.87755
8.26 12.9501 8.87683
8.27 12.9543 8.8761
8.28 12.9585 8.87537
8.29 12.9626 8.87465
8.3 12.9668 8.87393
8.31 12.971 8.87321
8.32 12.9752 8.87249
8.33 12.9794 8.87177
8.34 12.9836 8.87105
8.35 12.9877 8.87034
8.36 12.9919 8.86962
8.37 12.9961 8.86891
8.38 13.0003 8.8682
8.39 13.0045 8.86749
8.4 13.0087 8.86679
8.41 13.0129 8.86608
8.42 13.0171 8.86538
8.43 13.0213 8.86468
8.44 13.0255 8.86397
8.45 13.0297 8.86328
8.46 13.0339 8.86258
8.47 13.0381 8.86188
8.48 13.0423 8.86119
8.49 13.0465 8.86049
8.5 13.0508 8.8598
8.51 13.055 8.85911
8.52 13.0592 8.85842
8.53 13.0634 8.85774
8.54 13.0676 8.85705
8.55 13.0718 8.85637
8.56 13.0761 8.85569
8.57 13.0803 8.855
8.58 13.0845 8.85433
8.59 13.0887 8.85365
8.6 13.093 8.85297
8.61 13.0972 8.8523
8.62 13.1014 8.85162
8.63 13.1057 8.85095
8.64 13.1099 8.85028
8.65 13.1141 8.84961
8.66 13.1184 8.84895
8.67 13.1226 8.84828
8.68 13.1268 8.84762
8.69 13.1311 8.84696
8.7 13.1353 8.8463
8.71 13.1396 8.84564
8.72 13.1438 8.84498
8.73 13.1481 8.84432
8.74 13.1523 8.84367
8.75 13.1566 8.84302
8.76 13.1608 8.84236
8.77 13.1651 8.84172
8.78 13.1693 8.84107
8.79 13.1736 8.84042
8.8 13.1778 8.83978
8.81 13.1821 8.83913
8.82 13.1864 8.83849
8.83 13.1906 8.83785
8.84 13.1949 8.83721
8.85 13.1992 8.83657
8.86 13.2034 8.83594
8.87 13.2077 8.8353
8.88 13.212 8.83467
8.89 13.2162 8.83404
8.9 13.2205 8.83341
8.91 13.2248 8.83278
8.92 13.2291 8.83216
8.93 13.2333 8.83153
8.94 13.2376 8.83091
8.95 13.2419 8.83029
8.96 13.2462 8.82967
8.97 13.2505 8.82905
8.98 13.2548 8.82843
8.99 13.259 8.82781
9 13.2633 8.8272
9.01 13.2676 8.82659
9.02 13.2719 8.82598
9.03 13.2762 8.82537
9.04 13.2805 8.82476
9.05 13.2848 8.82415
9.06 13.2891 8.82355
9.07 13.2934 8.82295
9.08 13.2977 8.82234
9.09 13.302 8.82174
9.1 13.3063 8.82115
9.11 13.3106 8.82055
9.12 13.3149 8.81995
9.13 13.3192 8.81936
9.14 13.3235 8.81877
9.15 13.3279 8.81818
9.16 13.3322 8.81759
9.17 13.3365 8.817
9.18 13.3408 8.81642
9.19 13.3451 8.81583
9.2 13.3494 8.81525
9.21 13.3538 8.81467
9.22 13.3581 8.81409
9.23 13.3624 8.81351
9.24 13.3667 8.81293
9.25 13.3711 8.81236
9.26 13.3754 8.81178
9.27 13.3797 8.81121
9.28 13.3841 8.81064
9.29 13.3884 8.81007
9.3 13.3927 8.80951
9.31 13.3971 8.80894
9.32 13.4014 8.80838
9.33 13.4058 8.80781
9.34 13.4101 8.80725
9.35 13.4144 8.80669
9.36 13.4188 8.80614
9.37 13.4231 8.80558
9.38 13.4275 8.80503
9.39 13.4318 8.80447
9.4 13.4362 8.80392
9.41 13.4405 8.80337
9.42 13.4449 8.80282
9.43 13.4492 8.80228
9.44 13.4536 8.80173
9.45 13.458 8.80119
9.46 13.4623 8.80064
9.47 13.4667 8.8001
9.48 13.471 8.79957
9.49 13.4754 8.79903
9.5 13.4798 8.79849
9.51 13.4841 8.79796
9.52 13.4885 8.79743
9.53 13.4929 8.79689
9.54 13.4973 8.79636
9.55 13.5016 8.79584
9.56 13.506 8.79531
9.57 13.5104 8.79479
9.58 13.5148 8.79426
9.59 13.5192 8.79374
9.6 13.5235 8.79322
9.61 13.5279 8.7927
9.62 13.5323 8.79218
9.63 13.5367 8.79167
9.64 13.5411 8.79116
9.65 13.5455 8.79064
9.66 13.5499 8.79013
9.67 13.5543 8.78962
9.68 13.5587 8.78912
9.69 13.5631 8.78861
9.7 13.5674 8.78811
9.71 13.5718 8.7876
9.72 13.5763 8.7871
9.73 13.5807 8.7866
9.74 13.5851 8.7861
9.75 13.5895 8.78561
9.76 13.5939 8.78511
9.77 13.5983 8.78462
9.78 13.6027 8.78413
9.79 13.6071 8.78364
9.8 13.6115 8.78315
9.81 13.6159 8.78266
9.82 13.6204 8.78218
9.83 13.6248 8.78169
9.84 13.6292 8.78121
9.85 13.6336 8.78073
9.86 13.638 8.78025
9.87 13.6425 8.77977
9.88 13.6469 8.7793
9.89 13.6513 8.77882
9.9 13.6557 8.77835
9.91 13.6602 8.77788
9.92 13.6646 8.77741
9.93 13.669 8.77694
9.94 13.6735 8.77647
9.95 13.6779 8.77601
9.96 13.6824 8.77555
9.97 13.6868 8.77508
9.98 13.6912 8.77462
9.99 13.6957 8.77417
10 13.7001 8.77371
